OBJECTID,Timestamp_,Station,District,Latitude,Longitude,Freeway,Direction_of_Travel,Lane_Type,Station_Length,Samples,F__Observed,Total_Flow,Avg_Occupancy,Avg_Speed,Lane_N_Samples,Lane_N_Flow,Lane_N_Avg_Occ,Lane_N_Avg_Speed,Lane_N_Observed,x,y
526,3/29/2020 0:00:00,400916,4,37.320404000000003,-121.890309999999999,87,N,ML,0.450000000000000,30,100,27,0.006500000000000,67.700000000000003,10,5,0.002500000000000,71.799999999999997,1,598319.507000000216067,4131004.771700000390410
527,3/29/2020 0:00:00,400922,4,37.363644000000001,-121.899535000000000,101,S,ML,0.370000000000000,50,100,73,0.009700000000000,71.400000000000006,10,2,0.001100000000000,76.599999999999994,1,597452.433799999766052,4135789.544800000265241
528,3/29/2020 0:00:00,400923,4,37.824153000000003,-122.291162000000000,880,N,ML,0.150000000000000,40,100,60,0.010900000000000,67.700000000000003,10,10,0.006200000000000,74.900000000000006,1,562389.030700000002980,4186556.035000000149012
529,3/29/2020 0:00:00,400928,4,37.622819999999997,-122.077983000000003,880,N,ML,0.425000000000000,50,0,200,0.028700000000000,66.200000000000003,10,22,0.012600000000000,72.799999999999997,0,581361.343500000424683,4164379.276499999687076
530,3/29/2020 0:00:00,400929,4,37.991875999999998,-122.308284999999998,80,W,ML,0.330000000000000,50,100,111,0.017000000000000,72.200000000000003,10,13,0.007400000000000,76.599999999999994,1,560736.304600000381470,4205140.576199999079108
531,3/29/2020 0:00:00,400933,4,37.864420000000003,-122.036749000000000,680,N,ML,0.270000000000000,39,100,52,0.007800000000000,68.400000000000006,10,4,0.002200000000000,74.799999999999997,1,584731.945199999958277,4191219.181800000369549
532,3/29/2020 0:00:00,400934,4,37.254002000000000,-121.949365000000000,85,S,ML,0.288000000000000,30,100,15,0.003300000000000,67.799999999999997,10,3,0.001900000000000,71.900000000000006,1,593177.190999999642372,4123577.699500000104308
533,3/29/2020 0:00:00,400935,4,37.584184000000000,-122.328290999999993,101,N,ML,0.310000000000000,50,100,76,0.010100000000000,71.000000000000000,10,1,0.000500000000000,76.500000000000000,1,559303.278500000014901,4159905.281999999657273
534,3/29/2020 0:00:00,400939,4,37.670921000000000,-122.110371000000001,880,N,ML,0.280000000000000,50,0,147,0.028700000000000,66.599999999999994,10,25,0.022500000000000,73.000000000000000,0,578461.546699999831617,4169674.393699999898672
535,3/29/2020 0:00:00,400941,4,37.492550999999999,-121.948549000000000,880,S,ML,0.490000000000000,40,100,67,0.009800000000000,68.799999999999997,10,7,0.004100000000000,74.799999999999997,1,592952.648900000378489,4150048.507699999958277
536,3/29/2020 0:00:00,400942,4,37.709333999999998,-122.165110999999996,880,S,ML,0.350000000000000,50,0,161,0.018600000000000,67.200000000000003,10,15,0.010000000000000,74.599999999999994,0,573589.715800000354648,4173909.712899999693036
537,3/29/2020 0:00:00,400946,4,37.897759999999998,-122.086814000000004,24,E,ML,0.285000000000000,50,100,14,0.002000000000000,69.000000000000000,10,1,0.000500000000000,76.299999999999997,1,580287.947300000116229,4194879.187999999150634
538,3/29/2020 0:00:00,400948,4,37.798217000000001,-122.216961999999995,580,E,ML,0.655000000000000,40,100,1,0.000300000000000,62.700000000000003,10,0,0.000000000000000,74.700000000000003,1,568934.323800000362098,4183723.266200000420213
539,3/29/2020 0:00:00,400949,4,37.756731000000002,-122.210398999999995,880,N,ML,0.970000000000000,40,0,141,0.040800000000000,64.400000000000006,10,38,0.052200000000000,69.500000000000000,0,569553.597099999897182,4179116.495100000873208
540,3/29/2020 0:00:00,400950,4,37.809790000000000,-122.246263999999996,580,W,ML,0.470000000000000,40,0,136,0.021300000000000,65.599999999999994,10,36,0.023800000000000,71.200000000000003,0,566344.672699999995530,4184988.726399999111891
541,3/29/2020 0:00:00,400951,4,37.325150999999998,-121.940679000000003,880,N,ML,0.510000000000000,40,100,82,0.013700000000000,67.099999999999994,10,9,0.005200000000000,74.799999999999997,1,593857.580099999904633,4131461.489299999549985
542,3/29/2020 0:00:00,400952,4,37.279234000000002,-122.010350000000003,85,N,ML,0.755000000000000,30,100,33,0.007600000000000,67.400000000000006,10,6,0.004000000000000,71.700000000000003,1,587729.750400000251830,4126315.884400000795722
543,3/29/2020 0:00:00,400953,4,37.327241000000001,-121.880759999999995,280,N,ML,0.230000000000000,40,100,111,0.017500000000000,66.700000000000003,10,4,0.002200000000000,74.799999999999997,1,599165.076799999922514,4131766.491299999877810
544,3/29/2020 0:00:00,400955,4,37.732945000000001,-122.189516999999995,880,N,ML,0.430000000000000,50,80,102,0.013500000000000,69.799999999999997,10,15,0.008300000000000,76.700000000000003,1,571415.058699999935925,4176511.509500000625849
545,3/29/2020 0:00:00,400956,4,37.750610999999999,-122.205291000000003,880,S,ML,1.000000000000000,40,0,86,0.036200000000000,63.299999999999997,10,18,0.027800000000000,69.299999999999997,0,570016.294700000435114,4178449.950400000438094
546,3/29/2020 0:00:00,400958,4,37.784162000000002,-121.979034999999996,680,S,ML,0.335000000000000,50,0,99,0.019700000000000,63.299999999999997,10,23,0.022300000000000,67.000000000000000,0,589902.683299999684095,4182374.645099999383092
547,3/29/2020 0:00:00,400961,4,38.088709000000001,-122.109658999999994,680,S,ML,1.605000000000000,20,0,36,0.023100000000000,62.600000000000001,10,8,0.016900000000000,65.599999999999994,0,578073.069099999964237,4216029.536000000312924
548,3/29/2020 0:00:00,400962,4,38.063679999999998,-122.534970999999999,101,N,ML,0.455000000000000,40,100,73,0.011900000000000,66.900000000000006,10,2,0.001100000000000,74.900000000000006,1,540797.058699999935925,4212987.638499999418855
549,3/29/2020 0:00:00,400963,4,37.241253999999998,-121.798377000000002,85,S,ML,0.890000000000000,30,100,117,0.047000000000000,57.899999999999999,10,2,0.001300000000000,71.900000000000006,1,606575.752600000239909,4122314.906700000166893
550,3/29/2020 0:00:00,400964,4,37.376685000000002,-121.940749999999994,101,N,ML,0.355000000000000,30,100,42,0.008100000000000,66.599999999999994,10,4,0.001800000000000,71.799999999999997,1,593793.310200000181794,4137190.211500000208616
551,3/29/2020 0:00:00,400965,4,37.363311000000003,-121.893591999999998,101,N,ML,0.830000000000000,40,100,69,0.012300000000000,65.799999999999997,10,3,0.001700000000000,74.700000000000003,1,597971.865500000305474,4135748.208900000900030
552,3/29/2020 0:00:00,400970,4,37.409675000000000,-121.996301000000003,237,E,ML,1.160000000000000,30,67,223,0.107100000000000,57.000000000000000,10,8,0.007600000000000,69.500000000000000,0,588825.891599999740720,4140799.752199999988079
553,3/29/2020 0:00:00,400971,4,37.368668999999997,-121.901336000000001,880,S,ML,0.545000000000000,40,100,71,0.013000000000000,66.000000000000000,10,5,0.002900000000000,74.900000000000006,1,597283.822100000455976,4136342.925499999895692
554,3/29/2020 0:00:00,400972,4,37.813212000000000,-121.993211000000002,680,N,ML,0.495000000000000,40,0,91,0.020200000000000,67.799999999999997,10,16,0.017200000000000,74.799999999999997,0,588615.757500000298023,4185577.770700000226498
555,3/29/2020 0:00:00,400973,4,37.417735000000000,-121.972451000000007,237,E,ML,0.982000000000000,30,67,58,0.034600000000000,63.700000000000003,10,35,0.085500000000000,62.399999999999999,0,590928.255800000391901,4141709.577400000765920
556,3/29/2020 0:00:00,400975,4,37.611713999999999,-122.394267999999997,101,N,ML,0.235000000000000,50,100,77,0.010200000000000,70.000000000000000,10,13,0.007500000000000,76.500000000000000,1,553458.245699999853969,4162906.126700000837445
557,3/29/2020 0:00:00,400976,4,37.986348000000000,-122.314626000000004,80,E,ML,0.330000000000000,40,100,83,0.013200000000000,68.400000000000006,10,9,0.004600000000000,74.900000000000006,1,560188.823400000110269,4204520.232799999415874
558,3/29/2020 0:00:00,400977,4,37.620575000000002,-122.399974999999998,101,S,ML,0.390000000000000,40,75,9,0.001900000000000,63.500000000000000,10,0,0.000000000000000,75.099999999999994,1,552956.240799999795854,4163905.145300000905991
559,3/29/2020 0:00:00,400978,4,37.282485999999999,-121.808807000000002,101,S,ML,0.855000000000000,40,100,71,0.014500000000000,67.000000000000000,10,3,0.001600000000000,74.900000000000006,1,605597.865000000223517,4126874.052899999544024
560,3/29/2020 0:00:00,400980,4,37.797438999999997,-122.271974000000000,880,N,ML,0.570000000000000,40,100,70,0.011300000000000,68.299999999999997,10,7,0.003200000000000,74.900000000000006,1,564098.871299999766052,4183596.143799999728799
561,3/29/2020 0:00:00,400981,4,37.468732000000003,-122.154696000000001,101,N,ML,0.250000000000000,40,0,300,0.045300000000000,68.400000000000006,10,63,0.032100000000000,74.200000000000003,0,574744.728600000031292,4147203.579299999400973
562,3/29/2020 0:00:00,400983,4,37.805759000000002,-122.303641999999996,880,N,ML,0.325000000000000,30,100,62,0.014100000000000,67.700000000000003,10,17,0.008100000000000,72.299999999999997,1,561303.046199999749660,4184509.414100000634789
563,3/29/2020 0:00:00,400986,4,37.701321999999998,-121.869394999999997,580,E,ML,0.215000000000000,50,100,90,0.016600000000000,64.400000000000006,10,1,0.000800000000000,76.200000000000003,1,599666.761599999852479,4173275.764100000262260
564,3/29/2020 0:00:00,400988,4,37.784173000000003,-121.978863000000004,680,N,ML,0.305000000000000,50,100,79,0.009600000000000,71.400000000000006,10,3,0.001600000000000,75.900000000000006,1,589913.432500000111759,4182374.762499999254942
565,3/29/2020 0:00:00,400989,4,37.867462000000003,-122.200125000000000,24,W,ML,0.657000000000000,40,100,99,0.017100000000000,68.000000000000000,10,16,0.009100000000000,74.700000000000003,1,570362.386099999770522,4191415.306199999526143
566,3/29/2020 0:00:00,400990,4,37.680565999999999,-122.123107000000005,880,N,ML,0.295000000000000,50,100,102,0.012800000000000,66.599999999999994,10,4,0.002400000000000,76.599999999999994,1,577321.224100000225008,4170726.916799999773502
567,3/29/2020 0:00:00,400993,4,38.016167000000003,-121.992425999999995,4,W,ML,0.360000000000000,40,75,110,0.017800000000000,66.599999999999994,10,10,0.005300000000000,74.799999999999997,1,588452.894899999722838,4208102.772700000554323
568,3/29/2020 0:00:00,400995,4,37.313375000000001,-121.886105999999998,87,S,ML,0.450000000000000,50,100,68,0.008000000000000,69.000000000000000,10,0,0.000000000000000,74.799999999999997,1,598701.842199999839067,4130230.435699999332428
569,3/29/2020 0:00:00,400996,4,37.350928000000003,-121.862378000000007,101,N,ML,0.510000000000000,39,75,90,0.017300000000000,66.900000000000006,9,6,0.002100000000000,75.000000000000000,1,600760.949699999764562,4134426.847100000828505
570,3/29/2020 0:00:00,401000,4,37.586941000000003,-122.345423999999994,101,S,ML,0.395000000000000,50,100,74,0.010300000000000,71.599999999999994,10,4,0.002100000000000,76.599999999999994,1,557792.350100000388920,4160185.809100000187755
571,3/29/2020 0:00:00,401002,4,37.897666000000001,-122.091740000000001,24,E,ML,0.335000000000000,40,100,0,0.000000000000000,69.000000000000000,10,0,0.000000000000000,74.700000000000003,1,579858.839999999850988,4194854.679600000381470
572,3/29/2020 0:00:00,401003,4,37.659267000000000,-122.103058000000004,880,N,ML,0.275000000000000,50,0,244,0.037900000000000,69.099999999999994,10,54,0.030300000000000,73.400000000000006,0,579109.019299999810755,4168393.803300000727177
573,3/29/2020 0:00:00,401006,4,37.701529000000001,-121.904794999999993,580,E,ML,0.125000000000000,40,100,53,0.008900000000000,70.000000000000000,10,13,0.007600000000000,74.700000000000003,1,596545.749800000339746,4173259.004699999466538
574,3/29/2020 0:00:00,401011,4,37.563361999999998,-122.038122999999999,880,N,ML,0.295000000000000,40,100,73,0.011400000000000,68.200000000000003,10,4,0.001900000000000,75.000000000000000,1,584951.498499999754131,4157818.942800000309944
575,3/29/2020 0:00:00,401012,4,37.531919000000002,-122.329851000000005,92,E,ML,0.935000000000000,20,100,0,0.000000000000000,68.099999999999994,10,0,0.000000000000000,71.200000000000003,1,559220.766900000162423,4154094.373199999332428
576,3/29/2020 0:00:00,401014,4,37.420504999999999,-121.939200000000000,237,W,ML,0.530000000000000,30,0,68,0.059600000000000,41.200000000000003,10,19,0.025000000000000,67.000000000000000,0,593863.000300000421703,4142046.839900000020862
577,3/29/2020 0:00:00,401015,4,37.783814999999997,-122.178636999999995,580,W,ML,0.692000000000000,40,25,212,0.137300000000000,54.100000000000001,10,64,0.195200000000000,73.599999999999994,0,572328.297399999573827,4182154.100400000810623
578,3/29/2020 0:00:00,401016,4,37.644964999999999,-122.448632000000003,280,N,ML,0.503000000000000,40,100,46,0.008600000000000,66.799999999999997,10,3,0.001800000000000,74.799999999999997,1,548642.116499999538064,4166580.661599999293685
579,3/29/2020 0:00:00,401017,4,37.805197000000000,-122.234712000000002,580,W,ML,0.607000000000000,40,0,300,0.045300000000000,68.400000000000006,10,63,0.032100000000000,74.200000000000003,0,567369.634700000286102,4184489.129399999976158
580,3/29/2020 0:00:00,401018,4,37.732647000000000,-122.414118999999999,280,S,ML,1.540000000000000,40,0,103,0.023900000000000,63.000000000000000,10,4,0.005000000000000,71.900000000000006,0,551623.574400000274181,4176323.278000000864267
581,3/29/2020 0:00:00,401038,4,37.589412000000003,-122.054410000000004,880,S,ML,0.275000000000000,40,0,300,0.045300000000000,68.400000000000006,10,63,0.032100000000000,74.200000000000003,0,583483.191800000146031,4160689.091800000518560
582,3/29/2020 0:00:00,401041,4,37.924689999999998,-122.320505999999995,80,W,ML,0.255000000000000,40,100,162,0.028300000000000,67.000000000000000,10,20,0.009400000000000,74.799999999999997,1,559718.814500000327826,4197676.656999999657273
583,3/29/2020 0:00:00,401045,4,37.924801000000002,-122.320238000000003,80,E,ML,0.255000000000000,40,100,87,0.011500000000000,70.000000000000000,10,31,0.015600000000000,76.099999999999994,1,559745.438400000333786,4197703.940600000321865
584,3/29/2020 0:00:00,401052,4,37.898688999999997,-122.309697000000000,80,W,ML,0.092000000000000,40,100,114,0.015000000000000,67.700000000000003,10,8,0.004000000000000,74.900000000000006,1,560689.651999999769032,4194798.762199999764562
585,3/29/2020 0:00:00,401053,4,37.553842000000003,-122.291830000000004,92,E,ML,0.480000000000000,20,100,22,0.007500000000000,67.400000000000006,10,9,0.006300000000000,70.900000000000006,1,562551.276100000366569,4156556.687000000849366
586,3/29/2020 0:00:00,401056,4,37.904097999999998,-122.069991999999999,680,S,ML,0.180000000000000,30,33,118,0.034400000000000,65.700000000000003,10,42,0.036700000000000,67.900000000000006,1,581756.796699999831617,4195584.522500000894070
587,3/29/2020 0:00:00,401058,4,38.007548000000000,-122.276202999999995,80,E,ML,0.384000000000000,40,100,94,0.014700000000000,68.400000000000006,10,26,0.017600000000000,74.799999999999997,1,563541.714499999769032,4206915.989000000059605
588,3/29/2020 0:00:00,401062,4,37.585619999999999,-122.051458999999994,880,N,ML,0.320000000000000,40,0,131,0.037100000000000,63.299999999999997,10,16,0.018700000000000,71.500000000000000,0,583751.475999999791384,4160271.906500000506639
589,3/29/2020 0:00:00,401065,4,37.553868999999999,-122.293167999999994,92,W,ML,0.585000000000000,30,100,35,0.006500000000000,69.000000000000000,10,20,0.010800000000000,71.799999999999997,1,562438.062400000169873,4156555.834899999201298
590,3/29/2020 0:00:00,401066,4,37.878124999999997,-122.307430999999994,80,W,ML,0.330000000000000,60,100,158,0.018100000000000,69.000000000000000,10,8,0.004400000000000,76.599999999999994,1,560915.877999999560416,4192518.159199999645352
591,3/29/2020 0:00:00,401068,4,37.703701000000002,-122.156988999999996,880,S,ML,0.925000000000000,50,0,158,0.020700000000000,67.400000000000006,10,16,0.009700000000000,74.099999999999994,0,574311.037800000049174,4173272.798399999737740
592,3/29/2020 0:00:00,401070,4,38.003715000000000,-122.279792000000000,80,E,ML,0.410000000000000,40,100,101,0.011200000000000,67.700000000000003,10,9,0.004600000000000,74.900000000000006,1,563228.983799999579787,4206473.348300000652671
593,3/29/2020 0:00:00,401072,4,37.686579999999999,-122.132115999999996,880,S,ML,0.345000000000000,0,0,153,0.036400000000000,67.099999999999994,0,44,0.037600000000000,67.900000000000006,0,576523.666199999861419,4171410.277499999850988
594,3/29/2020 0:00:00,401073,4,37.585543000000001,-122.051648999999998,880,S,ML,0.355000000000000,40,0,373,0.054100000000000,68.500000000000000,10,78,0.038400000000000,74.299999999999997,0,583735.309200000017881,4160271.743200000375509
595,3/29/2020 0:00:00,401079,4,37.878155000000000,-122.307214000000002,80,E,ML,0.190000000000000,50,100,128,0.014600000000000,71.799999999999997,10,7,0.003600000000000,76.599999999999994,1,560926.462500000372529,4192538.554800000041723
596,3/29/2020 0:00:00,401081,4,38.007643000000002,-122.276369000000003,80,W,ML,0.305000000000000,40,100,98,0.017100000000000,67.799999999999997,10,10,0.007600000000000,74.700000000000003,1,563530.997899999842048,4206915.905600000172853
