2020-03-28 12:41:22.42800091,21,1104470000000.0,Foothill Blvd,M,S1200,0.026560005,37.67556536,-122.0822439,36,36,55,55,0.6200000047683716,False
2020-03-28 12:41:26.93256092,21,1104470000000.0,Foothill Blvd,M,S1200,0.026560005,37.67001927,-122.08088729999999,32,32,31,31,0.9700000286102295,False
2020-03-28 12:41:31.35003893,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69133827,-122.09935970000001,111,111,15,15,0.949999988079071,False
2020-03-28 12:41:35.79410594,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69076683,-122.09310079999999,110,110,9,9,0.949999988079071,False
2020-03-28 12:41:40.24248895,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69081373,-122.08675900000001,106,106,23,23,0.949999988079071,False
2020-03-28 12:41:44.77253296,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69088379,-122.08041709999999,112,112,19,19,0.9599999785423279,False
2020-03-28 12:41:49.20846397,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69094518,-122.07407509999999,112,112,26,26,0.9599999785423279,False
2020-03-28 12:41:53.67640698,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69152496,-122.06777779999999,114,114,34,34,0.9599999785423279,False
2020-03-28 12:41:58.11646099,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69314574,-122.06164790000001,114,114,34,34,0.9599999785423279,False
2020-03-28 12:42:02.530560100,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69386105,-122.05539840000002,114,114,21,21,0.9599999785423279,False
2020-03-28 12:42:06.940157101,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69392717,-122.04909750000002,114,114,21,21,0.9599999785423279,False
2020-03-28 12:42:11.370089102,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69702723,-122.0436595,114,114,66,66,0.949999988079071,False
2020-03-28 12:42:15.832440103,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70103624,-122.03877879999999,114,114,66,66,0.949999988079071,False
2020-03-28 12:42:20.308590104,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70233838,-122.03263159999999,114,114,66,66,0.949999988079071,False
2020-03-28 12:42:24.720281105,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70113716,-122.02642390000001,114,114,66,66,0.949999988079071,False
2020-03-28 12:42:29.140115106,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70183615,-122.02018740000001,115,115,61,61,0.9599999785423279,False
2020-03-28 12:42:33.627255107,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70315698,-122.01402709999999,115,115,61,61,0.9599999785423279,False
2020-03-28 12:42:38.076147108,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70344582,-122.0076916,115,115,61,61,0.9599999785423279,False
2020-03-28 12:42:42.538186109,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70372892,-122.0013566,115,115,60,60,0.949999988079071,False
2020-03-28 12:42:46.979419110,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70282798,-121.9950963,115,115,60,60,0.949999988079071,False
2020-03-28 12:42:51.415909111,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70049707,-121.989204,115,115,60,60,0.949999988079071,False
2020-03-28 12:42:55.856018112,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69942129,-121.98297290000001,113,113,59,59,0.9300000071525574,False
2020-03-28 12:43:00.298930113,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69838244,-121.9767166,113,113,59,59,0.9300000071525574,False
2020-03-28 12:43:04.743286114,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69747115,-121.97044550000001,113,113,59,59,0.9300000071525574,False
2020-03-28 12:43:09.203610115,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69761315,-121.96411499999999,113,113,59,59,0.949999988079071,False
