2020-03-29 12:38:36.08701086,170,1105083274138,I- 580,I,S1100,37.70064146872887,-121.79651279442987,115,115,50,50,0.9599999785423279,False
2020-03-29 12:38:36.49001287,170,1105083274138,I- 580,I,S1100,37.71684237947227,-121.70457726542843,117,117,51,51,0.9100000262260437,False
2020-03-29 12:38:36.89872888,170,1105083274138,I- 580,I,S1100,37.73446149949865,-121.61457313484226,108,108,59,59,0.949999988079071,False
2020-03-29 12:38:37.29525189,171,1104486090991,Macarthur Fwy,M,S1100,37.79724792265358,-122.2131909017387,109,109,43,43,0.949999988079071,False
2020-03-29 12:38:37.68574490,171,1104486090991,Macarthur Fwy,M,S1100,37.74506653619176,-122.14887959261908,114,114,45,45,0.9399999976158142,False
2020-03-29 12:38:38.08201591,172,1104486077044,Arthur H Breed Fwy,M,S1100,37.7027876953959,-122.01470178835685,111,111,57,57,0.949999988079071,False
2020-03-29 12:38:38.48053892,172,1104486077044,Arthur H Breed Fwy,M,S1100,37.70126244700435,-121.92082319673312,103,103,44,44,0.9700000286102295,False
2020-03-29 12:38:38.87156093,172,1104486077044,Arthur H Breed Fwy,M,S1100,37.70091876209125,-121.82574406863381,114,114,41,41,0.949999988079071,False
2020-03-29 12:38:39.26610894,172,1104486077044,Arthur H Breed Fwy,M,S1100,37.70562588112955,-121.7315597578765,115,115,26,26,0.9300000071525574,False
2020-03-29 12:38:39.65652795,192,1104690193204,Redwood Hwy,M,S1200,37.99511580864771,-122.5330691891917,108,108,68,68,0.949999988079071,False
2020-03-29 12:38:40.05317996,192,1104690193204,Redwood Hwy,M,S1200,37.91459746260284,-122.5119774189227,106,106,36,36,0.949999988079071,False
2020-03-29 12:38:40.44499397,192,1104690193204,Redwood Hwy,M,S1200,37.83572273911319,-122.4848671049329,91,91,54,54,0.949999988079071,False
2020-03-29 12:38:40.83700298,227,1104493001775,Junipero Serra Fwy,M,S1100,37.62981452012406,-122.43433892150398,115,115,26,26,0.9399999976158142,False
2020-03-29 12:38:41.24768699,227,1104493001775,Junipero Serra Fwy,M,S1100,37.55944820966721,-122.38252293048879,114,114,59,59,0.949999988079071,False
2020-03-29 12:38:41.640080100,227,1104493001775,Junipero Serra Fwy,M,S1100,37.49787302042358,-122.315268038689,116,116,60,60,0.9300000071525574,False
2020-03-29 12:38:42.031173101,227,1104493001775,Junipero Serra Fwy,M,S1100,37.44259441110325,-122.25279050837523,115,120,36,34,0.9200000166893005,False
2020-03-29 12:38:42.420884102,228,1104486237498,State Rte 92,S,S1200,37.55674452833739,-122.28435612853245,106,106,17,17,0.9200000166893005,False
2020-03-29 12:38:42.807672103,238,1104469232186,el Camino Real,M,S1200,37.65999822943479,-122.44151089431229,48,48,62,62,0.9700000286102295,False
2020-03-29 12:38:43.196978104,243,1104475709606,State Rte 152,S,S1200,37.02755157434575,-121.32765474856771,108,108,50,50,0.949999988079071,False
2020-03-29 12:38:43.608692105,243,1104475709606,State Rte 152,S,S1200,37.056481381410656,-121.24379769730585,113,113,63,63,0.949999988079071,False
2020-03-29 12:38:43.996193106,244,1104483533241,Santa Cruz Hwy,M,S1200,37.143934953735204,-121.98473829333756,79,79,14,14,0.9599999785423279,False
2020-03-29 12:38:44.410737107,247,1102406939578,Hecker Pass Hwy,M,S1200,36.99767637476492,-121.68673982957942,66,66,116,116,0.5,False
2020-03-29 12:38:44.816870108,248,1104483422751,I- 880,I,S1100,37.398199556364496,-121.90834688939744,113,113,28,28,0.949999988079071,False
2020-03-29 12:38:45.230326109,249,1104485866616,I- 880,I,S1100,37.3633275040611,-121.9022183459998,100,100,11,11,0.9399999976158142,False
2020-03-29 12:38:45.638650110,250,1104484294311,Bayshore Fwy,M,S1200,37.30179569001911,-121.81521327727093,113,113,12,12,0.949999988079071,False
2020-03-29 12:38:46.045710111,253,1104485402175,Nimitz Fwy,M,S1100,37.42489917066024,-121.91642096135824,113,113,23,23,0.9599999785423279,False
2020-03-29 12:38:46.433176112,263,110696921363,Rio Dixon Rd,M,S1200,38.33523022079811,-121.82327782631063,95,95,75,75,0.5,False
2020-03-29 12:38:46.821605113,264,110696911177,I- 80,I,S1100,38.22459597702277,-122.12582580471707,115,115,23,23,0.9399999976158142,False
2020-03-29 12:38:47.214350114,264,110696911177,I- 80,I,S1100,38.27519419785398,-122.04799403489677,115,115,21,21,0.9300000071525574,False
2020-03-29 12:38:47.600950115,264,110696911177,I- 80,I,S1100,38.346725352493074,-121.99585746075321,118,118,19,19,0.8899999856948853,False
2020-03-29 12:38:47.992064116,264,110696911177,I- 80,I,S1100,38.40035958472709,-121.91802664601288,113,113,50,50,0.8999999761581421,False
2020-03-29 12:38:48.393244117,264,110696911177,I- 80,I,S1100,38.458265462681034,-121.84254882736643,116,116,42,42,0.9200000166893005,False
2020-03-29 12:38:48.802681118,264,110696911177,I- 80,I,S1100,38.51975559764276,-121.77007026213283,119,119,34,34,0.9399999976158142,False
2020-03-29 12:38:49.203726119,265,1105045804020,I- 680,I,S1100,38.1198033713286,-122.1060239572398,117,117,50,50,0.9399999976158142,False
2020-03-29 12:38:49.594052120,265,1105045804020,I- 680,I,S1100,38.20558269018903,-122.13787348976973,112,112,41,41,0.9200000166893005,False
2020-03-29 12:38:49.988674121,270,110696911428,I- 780,I,S1100,38.05467923695727,-122.14665517799403,108,108,40,40,0.9200000166893005,False
2020-03-29 12:38:50.380140122,278,1104469115999,State Rte 128,S,S1200,38.75505714686989,-122.97089340920341,114,114,35,35,0.5,False
2020-03-29 12:38:50.772576123,279,1104468925580,State Rte 116,S,S1200,38.28944583615647,-122.6925763665061,111,111,61,61,0.9399999976158142,False
2020-03-29 12:38:51.169857124,280,1104469066808,State Rte 121,S,S1200,38.23250583817395,-122.46012217339957,85,85,75,75,0.9399999976158142,False
2020-03-29 12:38:51.576352125,284,1104468778548,State Rte 1,S,S1200,38.33730952531437,-122.97930118540138,83,83,80,80,0.5,False
2020-03-29 12:38:51.986566126,284,1104468778548,State Rte 1,S,S1200,38.34015667279226,-123.04649532350031,46,46,154,154,0.5,False
2020-03-29 12:38:52.386703127,284,1104468778548,State Rte 1,S,S1200,38.40873330629711,-123.09650973413687,58,58,125,125,0.5,False
2020-03-29 12:38:52.775681128,284,1104468778548,State Rte 1,S,S1200,38.45791465603663,-123.141214792029,63,63,96,96,0.5,False
2020-03-29 12:38:53.170840129,284,1104468778548,State Rte 1,S,S1200,38.495551678467216,-123.20067371372092,46,46,159,159,0.5,False
2020-03-29 12:38:53.562262130,284,1104468778548,State Rte 1,S,S1200,38.529739139849475,-123.26662383042536,63,63,114,114,0.5,False
2020-03-29 12:38:53.953923131,284,1104468778548,State Rte 1,S,S1200,38.57624060252186,-123.33427851584082,60,60,124,124,0.5,False
2020-03-29 12:38:54.348994132,284,1104468778548,State Rte 1,S,S1200,38.63685398482357,-123.38848004491808,86,86,66,66,0.5,False
2020-03-29 12:38:54.739130133,284,1104468778548,State Rte 1,S,S1200,38.70447074672762,-123.44285628708792,75,75,82,82,0.5,False
2020-03-29 12:38:55.127974134,288,1104475035239,State Rte 12,S,S1200,38.42810369502956,-122.76786932051272,97,97,67,67,0.5699999928474426,False
2020-03-29 12:38:55.524870135,299,1104485866364,Nimitz Fwy,M,S1100,37.78266614502661,-122.23935916239536,102,102,65,65,0.9599999785423279,False
2020-03-29 12:38:55.912912136,299,1104485866364,Nimitz Fwy,M,S1100,37.71626991602385,-122.17370063287784,107,107,22,22,0.949999988079071,False
2020-03-29 12:38:56.315677137,299,1104485866364,Nimitz Fwy,M,S1100,37.656396625404,-122.10132960137994,107,107,34,34,0.949999988079071,False
2020-03-29 12:38:56.721582138,299,1104485866364,Nimitz Fwy,M,S1100,37.57792353374413,-122.0478863266926,111,111,23,23,0.949999988079071,False
2020-03-29 12:38:57.123035139,299,1104485866364,Nimitz Fwy,M,S1100,37.51643788550007,-121.978485848543,107,107,54,54,0.949999988079071,False
2020-03-29 12:38:57.518622140,324,1102640351236,Eastshore Fwy,M,S1100,37.99504089242328,-122.29092366249701,109,109,58,58,0.9599999785423279,False
2020-03-29 12:38:57.916675141,354,1104474351331,State Rte 84,S,S1200,37.31262015049959,-122.3139855344049,83,83,85,85,0.5,False
2020-03-29 12:38:58.311065142,354,1104474351331,State Rte 84,S,S1200,37.34627570426039,-122.26752796944021,72,72,96,96,0.5,False
2020-03-29 12:38:58.715753143,354,1104474351331,State Rte 84,S,S1200,37.398273654205816,-122.25600865407608,47,47,105,105,0.5,False
2020-03-29 12:38:59.104347144,360,1104474157271,Bayfront Expy,M,S1200,37.48586855139257,-122.14339302396881,57,57,47,47,0.9700000286102295,False
2020-03-29 12:38:59.497494145,366,1104469232606,State Rte 82,S,S1200,37.65987028468596,-122.44164574855243,29,54,76,41,0.6100000143051147,False
2020-03-29 12:38:59.886467146,369,1104475543357,Pacheco Pass Hwy,M,S1200,37.03305874826265,-121.32163184853096,112,112,60,60,0.949999988079071,False
2020-03-29 12:39:00.296584147,369,1104475543357,Pacheco Pass Hwy,M,S1200,37.060120504257895,-121.23612961978607,112,112,62,62,0.9399999976158142,False
2020-03-29 12:39:00.690361148,375,1104485773762,Bayshore Fwy,M,S1200,37.403479459909185,-122.0489672443428,108,108,29,29,0.949999988079071,False
2020-03-29 12:39:01.082358149,375,1104485773762,Bayshore Fwy,M,S1200,37.379871482782725,-121.95686877437441,109,109,41,41,0.9300000071525574,False
2020-03-29 12:39:01.474714150,376,1104493001776,Junipero Serra Fwy,M,S1100,37.35931728136751,-122.11912021042934,113,113,27,27,0.7900000214576721,False
2020-03-29 12:39:01.869565151,376,1104493001776,Junipero Serra Fwy,M,S1100,37.33423999997609,-122.03270449261822,116,116,22,22,0.8299999833106995,False
2020-03-29 12:39:02.263111152,376,1104493001776,Junipero Serra Fwy,M,S1100,37.31714948975719,-121.94156519188006,110,110,25,25,0.9200000166893005,False
2020-03-29 12:39:02.649581153,379,1104486182849,State Rte 82,S,S1200,37.39189107121604,-122.0953683867416,22,22,12,12,0.949999988079071,False
2020-03-29 12:39:03.039931154,379,1104486182849,State Rte 82,S,S1200,37.35213731358618,-122.01049922136197,43,43,55,55,0.800000011920929,False
2020-03-29 12:39:03.430143155,382,1104483532103,I- 680,I,S1100,37.41314033256037,-121.8798368993534,118,118,34,34,0.9300000071525574,False
2020-03-29 12:39:03.826053156,393,1105089424666,State Rte 113,S,S1200,38.27872073277564,-121.80530643374487,93,93,66,66,0.5,False
2020-03-29 12:39:04.230193157,393,1105089424666,State Rte 113,S,S1200,38.355651214631905,-121.82309124846232,90,90,32,32,0.5,False
2020-03-29 12:39:04.631213158,393,1105089424666,State Rte 113,S,S1200,38.45078160049053,-121.82245042124993,50,50,70,70,0.949999988079071,False
2020-03-29 12:39:05.035328159,395,110696921367,Rio Vista Rd,M,S1200,38.22847913720249,-121.96060023871,102,102,43,43,0.8799999952316284,False
2020-03-29 12:39:05.427749160,399,110696911359,I- 505,I,S1100,38.46795045694808,-121.943434712442,122,122,49,49,0.8799999952316284,False
2020-03-29 12:39:05.816481161,400,110696911179,I- 80,I,S1100,38.06632987582316,-122.22666867342052,106,106,35,35,0.949999988079071,False
2020-03-29 12:39:06.433387162,406,1102640900761,Sears Point Rd,M,S1200,38.15049213810176,-122.38411836557009,95,95,74,74,0.9300000071525574,False
2020-03-29 12:39:06.829267163,409,1104478583478,State Rte 128,S,S1200,38.767419385995936,-122.99432702667092,115,115,57,57,0.5,False
2020-03-29 12:39:07.219743164,415,1104481854869,Sonoma Hwy,M,S1200,38.37492078306775,-122.51348814326315,88,88,77,77,0.9399999976158142,False
2020-03-29 12:39:07.624297165,415,1104481854869,Sonoma Hwy,M,S1200,38.4363534207738,-122.58033891660769,87,87,36,36,0.5,False
2020-03-29 12:39:08.013286166,432,1102852356423,I- 680,I,S1100,37.53675637820436,-121.93052949593942,101,101,37,37,0.949999988079071,False
2020-03-29 12:39:08.417447167,432,1102852356423,I- 680,I,S1100,37.60000732277978,-121.87278664258946,113,113,53,53,0.9100000262260437,False
2020-03-29 12:39:08.806160168,432,1102852356423,I- 680,I,S1100,37.68101645314687,-121.91473027907908,113,113,46,46,0.9399999976158142,False
2020-03-29 12:39:09.212612169,434,1104474748623,Macarthur Fwy,M,S1100,37.76693317222816,-122.15261236187098,110,110,64,64,0.949999988079071,False
2020-03-29 12:39:09.608535170,434,1104474748623,Macarthur Fwy,M,S1100,37.806092390751296,-122.23638830777418,113,113,42,42,0.949999988079071,False
2020-03-29 12:39:10.018000171,455,1104690193273,US Hwy 101,U,S1200,37.902700919411934,-122.51558628947565,47,47,13,13,0.5,False
2020-03-29 12:39:10.434887172,455,1104690193273,US Hwy 101,U,S1200,37.98574173879024,-122.524354112852,103,103,71,71,0.8600000143051147,False
2020-03-29 12:39:10.845495173,455,1104690193273,US Hwy 101,U,S1200,38.06970332095153,-122.53873389825077,111,111,59,59,0.949999988079071,False
2020-03-29 12:39:11.237702174,455,1104690193273,US Hwy 101,U,S1200,38.15450234460758,-122.56780347075356,109,109,59,59,0.949999988079071,False
2020-03-29 12:39:11.629154175,467,1104988720920,State Hwy 29,S,S1200,38.34359162165606,-122.32634742369464,75,75,89,89,0.949999988079071,False
2020-03-29 12:39:12.019115176,467,1104988720920,State Hwy 29,S,S1200,38.3867307341361,-122.3500706516392,101,101,46,46,0.8999999761581421,False
